Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
1579,5.0,True,"05 20, 2016",A1OOBIVO3APP7E,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosana Maita,Nice shoes,Five Stars,1463702400,,
1217,5.0,True,"05 9, 2016",A1SC6HVU28ND3D,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sarah,Very comfortable and looks great!,Five Stars,1462752000,,
2446,5.0,True,"12 17, 2017",A18530DRJJ0QAF,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Phyllis Cecilia McCray,She loves them,Five Stars,1513468800,,
1195,5.0,True,"07 18, 2016",ABRX0RQNRXX85,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Ivan P.,I bought these for my wife. She saw them in the store but did not have their size so i ordered on amazon. She loves them . She already had for a couple of months and no complains at all. One of her favorites shoes for running or for her job since she walks a lot in the warehouse. Now she loves me more. :),My wife loves these shoes.,1468800000,,
1994,3.0,True,"04 13, 2018",A353OJ19SEMPT4,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Annette t.,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600,,
2322,4.0,True,"05 11, 2016",A10RXRZE0TAKPU,B005AGO4LU,"{'Size:': ' 10 D(M) US', 'Color:': ' Grey/Orange'}",Mark S,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800,,
2560,5.0,True,"04 28, 2017",AASAT3YLO3WTB,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Rerch,good quality,Five Stars,1493337600,,
2620,5.0,True,"01 25, 2017",A13P82MG3XFWV1,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",Amazon Customer,"If you wear Nike on the regular, then you should pretty much know your size. I wear only 7's in Nike, and it fit just as expected. I have many of the trail runner generations, and love them all. they're my go to sneakers for the gym use, or casual wear. I have a pair I used mostly for casual wear that have lasted about 5 years. Another pair that I used for cross fit/outdoor runs that lasted a little over a year (very vigorous daily use). All in all, these shoes are great for me. They're lightweight, and comfortable.",then you should pretty much know your size,1485302400,,
827,5.0,True,"08 27, 2016",A2MIBT81MX859C,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I workout at the local crossfit and find that these shoes help give me good support  with my endurance workouts.,... crossfit and find that these shoes help give me good support with my endurance workouts,1472256000,5.0,
2731,4.0,True,"05 7, 2016",AVHVZJ5HB6FSK,B010RRWKT4,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",calacas,Nice looking and fit nice,Four Stars,1462579200,,
508,5.0,True,"03 8, 2016",A3E30OLSMGJEVK,B001LNSY2Q,,ladybug,So comfortable and soft.,Hanes pants,1457395200,,
13,5.0,True,"08 22, 2016",AW8UBYMNJ894V,B000KPIHQ4,,Cognizant Consumer,"Pinnacle seems to have more cushioning so my husband likes them better. He's tried all the other Powerstep inserts as well as other brands. This is his must have insert. He is 6'3"" and weighs 257lbs with bone spurs (plantar fasciitis) and a high instep. He is very active and wears these in all his shoes. His bone spurs rarely bother him any more. Remember to replace them every 3 months if you wear them every day, especially if you weigh more than average and/or run.",Personal favorite,1471824000,,
1699,3.0,True,"10 18, 2017",AKG96VVJ8XANP,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800,,
1505,2.0,True,"12 16, 2016",A1R7S4XNZLSLBH,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Wollstonecraft,I returned these as they were not true to size. They ran large.,Not true to size,1481846400,,
1117,4.0,True,"01 13, 2017",A3RP2S6J4VUA7D,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600,,
1513,5.0,True,"12 1, 2016",A3G2IEH99QRNYP,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Heather,Love these shoes! Needed new running shoes and these are perfect. Light weight and fit great!,Five Stars,1480550400,,
2458,4.0,True,"11 11, 2017",A14LN0R1PQA5WI,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Robin,I had to return the first pair and buy a 1/2 size smaller.  First time I've had to buy smaller for Nike.,Seem to Run Big,1510358400,,
931,5.0,True,"12 29, 2017",A2GBBOXDACUA6,B0014F7B98,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"My wife loves these shoes. We have both been wearing sketchers and new balance for several years and recently we have both purchased Nike. There is a reason why Nike is still number 1 after all these years, you just cant beat their comfort.",My wife loves these shoes. We have both been ...,1514505600,,
935,3.0,True,"12 5, 2017",A2LSGH30A8AN2Y,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Karen Andrews,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.

The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.

Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",I usually wear a 9 but could have easily ordered a 8,1512432000,,
2540,1.0,True,"06 5, 2017",A3T9CL6JYWAP40,B010RRWKT4,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800,,
2832,5.0,True,"11 14, 2017",A2PYQN4T4LV0NP,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Brittany,"Great shoe! Outside arch is kind of high, but I'm still breaking them in. So I'm sure that will work it's way out. I originally ordered a 9, my regular size, and it was a tad too big. Returned and ordered an 8.5 and it fits perfect!",Consider sizing down 1 size,1510617600,,
1301,2.0,True,"12 17, 2017",A1UVWOQTPDSYGY,B009MA34NY,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Heather,"I **loved** these shoes when I got them. I've noticed that the foam inside tends to compress during a workout, though. I'll lace them tightly enough that they're nearly cutting off my circulation. 20 minutes later, I'm sliding out of them while doing sled pushes.",Foam compresses,1513468800,,
2758,5.0,True,"05 22, 2018",A1T708NWV60HSO,B014IBJKNO,"{'Size:': ' 6 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200,2.0,
1715,5.0,True,"09 5, 2017",A2T8BWOO7BFBWY,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",vera alster,Fit true to size,Five Stars,1504569600,,
764,5.0,True,"01 12, 2017",A2AXI9WHORKU6X,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Spatsie,Cute and comfortable,Five Stars,1484179200,,
1695,5.0,True,"10 26, 2017",A30HFZ2FW8CQBI,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Mecala Fitzpatrick,"I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",I have pretty high arches and my calves always hurt at the ...,1508976000,,
1306,5.0,True,"11 30, 2017",A2PWOO618R3IKJ,B009MA34NY,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Faith Harrison,Love them!,Five Stars,1512000000,,
371,5.0,True,"03 8, 2017",A1LLDHUO4OLXYI,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",mommyof2,Super comfy!!,Five Stars,1488931200,,
3154,5.0,True,"06 28, 2018",A2IBS6PIPAGAB5,B009MA34NY,"{'Size:': ' 5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",J. Avila,My favorite cross trainers!,Comfortable,1530144000,,
1882,5.0,True,"12 1, 2016",A3G2IEH99QRNYP,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Heather,Love these shoes! Needed new running shoes and these are perfect. Light weight and fit great!,Five Stars,1480550400,,
832,5.0,True,"08 15, 2016",AV2MXVWMTERBK,B0058YEJ5K,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Katherine M.,Great shoes. Lightweight and comfortable,Five Stars,1471219200,,
2516,5.0,True,"07 18, 2017",A37EEIAK5YJGTS,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black'}",myrtlyn Allen Skeeling,Nice,Five Stars,1500336000,,
641,5.0,True,"08 7, 2017",A177WB7O660HS8,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",shannon Donaldson,Luv them!!,Five Stars,1502064000,,
847,5.0,True,"06 19, 2016",AXVYVUK058AM3,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",HP,"Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400,3.0,
1774,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000,4.0,"['https://images-na.ssl-images-amazon.com/images/I/71v+pR+F9YL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wI75LkECL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71dpEwMzFpL._SY88.jpg']"
771,5.0,True,"01 1, 2017",A3A90ECS7ALV4T,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
795,4.0,True,"11 16, 2016",ATSUXY7ASCGPY,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Lara Miller,Not a lot of arch support but really lightweight.,Four Stars,1479254400,,
253,5.0,True,"09 20, 2017",AGT48Z76ZQSQU,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}",Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600,,
631,5.0,True,"08 21, 2017",A2R0RL0TF6E9VC,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600,,
2006,5.0,True,"03 22, 2018",AHQZL3LSIR57E,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800,,
1788,5.0,True,"04 26, 2017",A17DW041T4X7TJ,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anne M. Guss,Comfortable and lightweight.,Five Stars,1493164800,,
1061,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B0014F7B98,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,
1375,5.0,True,"07 15, 2017",A3O0UBMD8CSF1V,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Jennifer S. Flack,Love this product.  Great fit.,Five Stars,1500076800,,
1531,5.0,False,"10 24, 2016",A1TEBP1FCCJW5V,B009MA34NY,"{'Size:': ' 7 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Amazon Customer,These shoes are great.  This is the second pair that I have purchased and I love them.,Really Comfortable Shoes,1477267200,,
2538,5.0,True,"06 13, 2017",A29ACU3O9IMICZ,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",SWS,Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,1497312000,,
1844,3.0,True,"01 31, 2017",AODFGQL9CC7G7,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,
2378,5.0,True,"06 25, 2018",A1GTC5EVSJNCQ8,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Love them fit perfect,Five Stars,1529884800,,
208,5.0,True,"01 10, 2018",AC5PPX3XLCZN1,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",G.K. Hyder,Glad I read the reviews and ordered a half size too big. These are light weight. I worked out in them last night and had a great work out. They are very comfortable. I would recommend these to anyone. I am a Beach Body Coach and these are now my new favorite shoes to work out in. I feel like I am walking in slippers when I wear these shoes. They are so comfortable. I LOVE them so much. I never buy myself anything nice and for Christmas got an Amazon gift card and used it to buy myself these sneakers and they are so awesome. I really do love them and have been telling all my friends about them. GET THESE SHOES!,Glad I read the reviews and ordered a half size ...,1515542400,2.0,
1608,5.0,True,"05 22, 2018",A1T708NWV60HSO,B0092UF54A,"{'Size:': ' 6 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200,,
144,4.0,True,"12 29, 2014",A33GD4H5O1MK6S,B0017LD0BM,{'Size:': ' 3.25'},phil bensinger,Excellent value,excellent value and quality,1419811200,,
2566,5.0,True,"04 24, 2017",A1K0VEMIB5QF7I,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",Amazon Customer,Extremely well fitting and light weight,Five Stars,1492992000,,
346,5.0,True,"04 10, 2017",AWEIW3G1E0MKO,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Janie M,I love this show.,So happy.,1491782400,,
3165,5.0,True,"06 25, 2018",A1GTC5EVSJNCQ8,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Love them fit perfect,Five Stars,1529884800,,
2663,5.0,True,"11 16, 2016",AY6GA8WZR3JKV,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,EXCELLENT,Five Stars,1479254400,,
1746,5.0,True,"07 9, 2017",A3I0ZDRING4F8W,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",S,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400,,
70,5.0,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,Havaiana's are THE BEST!!!,Five Stars,1437523200,,
229,5.0,True,"11 10, 2017",A35U6TP5276HMD,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",LORNA DOUGLAS,Fit comfortable,Five Stars,1510272000,,
440,3.0,True,"11 6, 2016",AJWSFNS4F87M6,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Yraida V.,After my purchased I found out they are overpriced. They feel good but I will not recommended if you need Wide fit.,They feel good but I will not recommended if you need Wide ...,1478390400,,
