,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,reviewTextClean,length,predictedSentiment,predictedSentimentConfidence
199,1443,5.0,True,"03 24, 2017",AY9TXNLYCD9L5,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Nice shoes,Five Stars,1490313600,,,nice shoe,10,1,1.0
200,222,3.0,True,"11 28, 2017",A22FYN2DKXSWS0,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/White-anthracite-stealth'}",APrime Tower,"Not sure why, but my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym. I've owned other nike shoes of this line but that never happened to me.","Not sure why, but my mid section of my ...",1511827200,,,sure mid section foot start hurt using shoe long day tough workout gym owned nike shoe line never happened,194,1,0.25
201,1057,5.0,False,"04 18, 2017",A3S1CGGMXE41RR,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AA - Amazon Addicted!!,"I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,1492473600,,,love shoe worn long time comfy thinner top sole cute,115,1,1.0
202,898,5.0,True,"03 22, 2018",AHQZL3LSIR57E,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800,,,great shoe fit perfectly comfortable right start light weight perfect hour work shift good price also,129,1,1.0
203,219,5.0,True,"12 4, 2017",A1DX2WRQ2ZHAEK,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,c,Five Stars,1512345600,,,c,1,1,0.75
204,1624,3.0,True,"04 13, 2018",A353OJ19SEMPT4,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Annette t.,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600,,,material real hope fall apart expensive get,85,0,1.0
205,1690,4.0,True,"11 3, 2017",AHFAVT1MUB29W,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Diego,Shoe was somewhat large,Size problem,1509667200,,,shoe somewhat large,23,1,1.0
206,1611,3.0,True,"05 15, 2018",A1A8RABZPTD7HL,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Fit fine...did not like color in person,Three Stars,1526342400,,,fit fine like color person,39,1,1.0
207,215,2.0,True,"12 17, 2017",A1UVWOQTPDSYGY,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Heather,"I **loved** these shoes when I got them. I've noticed that the foam inside tends to compress during a workout, though. I'll lace them tightly enough that they're nearly cutting off my circulation. 20 minutes later, I'm sliding out of them while doing sled pushes.",Foam compresses,1513468800,,,loved shoe got noticed foam inside tends compress workout though lace tightly enough nearly cutting circulation minute later sliding sled push,263,1,0.75
208,35,4.0,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,I only give four stars because the pants have no pockets.,Four Stars,1491350400,,,give four star pant pocket,57,1,1.0
209,2347,5.0,False,"07 25, 2017",A3UTTXFSBNV2V7,B00I0VHS10,"{'Size:': ' Medium', 'Color:': ' Black'}",Mary,My favorite workout pants.  Have had them several months and use several times a week.  Keep me dry and stand up to a llt of washing!,Love these pants!,1500940800,,,favorite workout pant several month use several time week keep dry stand llt washing,133,1,1.0
210,2537,5.0,True,"06 14, 2017",A4GR8SDFRBSDV,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,My favorite nike shoe,Five Stars,1497398400,,,favorite nike shoe,21,1,1.0
211,1438,5.0,True,"04 2, 2017",A1L7TD1CZQDK6R,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200,,,great fit comfortable love,39,1,1.0
212,1266,5.0,True,"03 22, 2018",AHQZL3LSIR57E,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800,,,great shoe fit perfectly comfortable right start light weight perfect hour work shift good price also,129,1,1.0
213,2878,5.0,True,"08 12, 2017",A3LGYYLGO2KJOE,B014IBJKNO,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000,,,love shoe buying nike year bought pair work everyday wear another pair working active wear also last long time opinion especially take care,230,1,1.0
214,2857,5.0,True,"09 20, 2017",AGT48Z76ZQSQU,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Black'}",Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600,,,obsessed shoe looking good around sneaker running walking tennis etc fit bill looking specifically black nike love fit white sol good court sport little reluctant purchase sure whether black sol would contact ground,370,1,1.0
215,1373,5.0,True,"07 18, 2017",A87LWEOT3ZJU7,B009MA34NY,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000,,,best shoe ever use workout love buy bulk lol,99,1,1.0
216,1652,5.0,True,"02 21, 2018",A3E05IUHHCTRJC,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sahar Mahboob,Exactly what I expected! Comfortable and chic,Comfortable and,1519171200,,,exactly expected comfortable chic,45,1,1.0
217,2888,5.0,True,"07 18, 2017",APWLFTPOXQCCG,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Andrea T.,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,1500336000,,,comfortable shoe workout session walking neither bulky light second pair fit neon pink color nice basic b w,184,1,0.25
218,2044,5.0,True,"12 4, 2017",A1DX2WRQ2ZHAEK,B005AGO4LU,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,c,Five Stars,1512345600,,,c,1,1,0.75
219,392,5.0,True,"01 20, 2017",ADJRDVMENHF0J,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}",Skiman,"Good quality, perfect fit.  It's a Nike!",Good Sneaker,1484870400,,,good quality perfect fit nike,40,1,1.0
220,1290,4.0,True,"01 25, 2018",ATHL3S7ZD436V,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Joanna D,"Very good overall.
Now Ive been a huge Sketchers Go Walk fan for some time and the only reason I tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
These shoes are very sturdy and the grip of the soles has been very solid so far. I use them for basic workout cardio and cross training, as well as work as a massage therapist (I go through shoes fast enough that Ive recently consolidated).
If you're a Go Walk fan, these do not offer the same level of cushion-comfort as those, HOWEVER, they offer the kind of long-term comfort to make them a durable option.
The material of the shoes seem very durable and the breathable. My feet do not feel hot in them.
Now these shoes are ideal for a basic workout or cross training, I would not get them to do 25,000 steps in Walt Disney World.
Solid choice, overall.",Good shoes,1516838400,,,good overall ive huge sketcher go walk fan time reason tried instead latest number tread looked slippery shoe sturdy grip sol solid far use basic workout cardio cross training well work massage therapist go shoe fast enough ive recently consolidated go walk fan offer level cushion comfort however offer kind long term comfort make durable option material shoe seem durable breathable foot feel hot shoe ideal basic workout cross training would get step walt disney world solid choice overall,854,1,1.0
221,1325,5.0,True,"10 26, 2017",A312BTXKFHK927,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",D. Bonnet,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,Purchased these for my wife as she has a similar ...,1508976000,,,purchased wife similar pair wearing foot difficult fit fit perfectly without pressure sensitive portion foot,185,1,0.5
222,2562,4.0,True,"04 27, 2017",A21SV1XYXF2GK,B010RRWKT4,"{'Size:': ' 7 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Morgan Slimskey,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,1493251200,,,purchased wear weightlifting zumba zumba trial last night great super comfortable good ventilation much padding minimalist wanted,199,1,1.0
223,2075,5.0,True,"09 27, 2017",A1EF7YWCNN7E9K,B005AGO4LU,"{'Size:': ' 11.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Kelly M,Ordered half a size larger than my usual shoe size and fits perfectly.,Nike runs small,1506470400,,,ordered half size larger usual shoe size fit perfectly,70,1,1.0
224,2452,3.0,True,"11 28, 2017",A22FYN2DKXSWS0,B010RRWKT4,"{'Size:': ' 6 M US', 'Color:': ' black'}",APrime Tower,"Not sure why, but my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym. I've owned other nike shoes of this line but that never happened to me.","Not sure why, but my mid section of my ...",1511827200,,,sure mid section foot start hurt using shoe long day tough workout gym owned nike shoe line never happened,194,1,0.25
225,1782,5.0,True,"05 3, 2017",AJDX5KE665V0K,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Msmatt,As expected.,Five Stars,1493769600,,,expected,12,1,1.0
226,1767,5.0,True,"05 30, 2017",A3GQXGVAIH5EU4,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hailey Lapp,Great shoes,Five Stars,1496102400,,,great shoe,11,1,1.0
227,1976,5.0,True,"03 2, 2016",A1D6THAJG4XGSP,B005AGO4LU,"{'Size:': ' 13 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Shoppermom,"My son likes these, and this is the 2nd pair he's worn.","Good shoes, tolerable price.",1456876800,,,son like nd pair worn,55,1,1.0
228,476,5.0,True,"07 19, 2016",A26TU9F2BSPSGT,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Christy,"Nice shoes, fit good",Five Stars,1468886400,,,nice shoe fit good,20,1,1.0
229,1834,5.0,True,"02 21, 2017",A3PRZ9ESGB2KPU,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200,,,love shoe use workout inside work,56,1,1.0
230,2576,5.0,True,"04 10, 2017",AWEIW3G1E0MKO,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Janie M,I love this show.,So happy.,1491782400,,,love show,17,1,1.0
231,282,5.0,True,"07 18, 2017",A1PFKS00R93MRZ,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Rakesh Duneja,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000,,,attractive shoe true size fit expected satisfied seller delivered time,124,1,1.0
232,921,5.0,True,"01 29, 2018",A13JGYKUU10QKH,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",jled,"I ordered a 1/2 size smaller than my usual size, and they are perfect. These shoes are hard to find. Great customer service as well.",Good shoes,1517184000,,,ordered size smaller usual size perfect shoe hard find great customer service well,132,1,1.0
233,630,1.0,True,"08 24, 2017",A2XUQXG9J9SRTG,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800,,,loved shoe hour wear green insert sole right show began falling wear home smooth floor assume defective,213,0,1.0
234,2642,5.0,True,"12 29, 2016",A2JMHGCCBZPYP4,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,Great Gift - she loved it!  It's a nice shoe!,Five Stars,1482969600,,,great gift loved nice shoe,45,1,1.0
235,243,5.0,True,"10 22, 2017",A2HMEEX4K9UX81,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",Kerry,Love love love,Five Stars,1508630400,,,love love love,14,1,1.0
236,3019,5.0,True,"12 27, 2016",A1IR4GED6BXNSR,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",M. Ridgell,Great product and fast shipping!,Five Stars,1482796800,,,great product fast shipping,32,1,1.0
237,3036,4.0,True,"11 16, 2016",ATSUXY7ASCGPY,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Lara Miller,Not a lot of arch support but really lightweight.,Four Stars,1479254400,,,lot arch support really lightweight,49,1,1.0
238,1247,5.0,True,"04 24, 2018",A1OWUKMLTHKYG,B009MA34NY,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Alison,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000,,,really like wear woman got fit perfectly light weight good support buy another pair,160,1,1.0
239,2440,5.0,True,"01 8, 2018",A174EEWMHB3J8N,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sneakerlover,"I love these, I had the previous iteration (or maybe two earlier?) and finally wore them out after several years. They are definitely a light-weight training shoe so I wouldn't get them if you are going to be doing a lot of running. But this also makes them extremely comfortable, I hadn't realized how hot running shoes made my feet until I switched to these. Good support and my feet stay cool all day, also noticeably light but well-made and long lasting.

I have worn them hiking in a pinch but don't really recommend it because the material is mesh-like and will let a lot of dirt in. But if you mainly take cardio classes and/or do weight training or just need something to wear around town look no further.","Very comfortable, cute, and long-lasting",1515369600,,,love previous iteration maybe two earlier finally wore several year definitely light weight training shoe get going lot running also make extremely comfortable realized hot running shoe made foot switched good support foot stay cool day also noticeably light well made long lasting worn hiking pinch really recommend material mesh like let lot dirt mainly take cardio class weight training need something wear around town look,713,1,1.0
240,2507,5.0,True,"08 8, 2017",A1AUEUD7NP1LUC,B010RRWKT4,"{'Size:': ' 11 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Flip Flop Life,So lightweight and awesome!,Five Stars,1502150400,,,lightweight awesome,27,1,1.0
